movie_id,name,year,genre,director_id,actor1,actor2
11753,Allanamiento de morada,1998,Drama-Short,28479,345261,347489,
11755,Allari Mogudu,1992,Comedy-Drama,64798,54740,224357,
11758,Allari Premikudu,1994,Action-Comedy-Drama-Romance,64798,22196,54740,
11759,Allari Priyudu,1993,Drama-Romance,64798,54740,388429,
11766,Alle fr Arbeit,1998,Short,88424,287155,772253,
11770,Alle haben geschwiegen,1996,Drama,43655,38599,55781,
11772,Alle Juden raus!,1991,Documentary,68798,20111,540864,
11774,Alle Kinder brauchen Liebe,2000,Family,85391,22889,149678,
11782,Alle meine Mdchen,1980,Drama,31300,116091,259116,
11802,Allegro,2005,Drama,8091,330890,472550,
11811,Allein,2002,Drama-Short,45361,271265,394591,
11811,Allein,2002,Drama-Short,64949,271265,394591,
11814,Allein unter Frauen,1991,Comedy,86608,31678,31928,
11815,Allein unter Mnnern,2001,Drama,2385,121091,212062,
11816,Alleingang zu zweit,1987,Drama,53573,332379,337874,
11817,Alleinseglerin Die,1987,Drama,88524,75230,115403,
11822,Allemagne 90 neuf zro,1991,Drama,29002,94295,175521,
11828,Allenatore nel pallone L',1984,Comedy,50921,9194,11019,
11833,Aller simple pour Manhattan,2002,Comedy-Crime-Drama-Romance,24549,98933,170633,
11834,Aller  Dieppe sans voir la mer,1989,Short,23188,83553,474173,
11836,Allerbeste Stck Das,2004,Comedy,42292,38352,122692,
11839,Allergic to Nuts,2003,Comedy-Short,15317,137923,270944,
11844,Allerseelen,2003,Short,56572,267693,633266,
11846,Alles anders,2002,Short,84819,260498,752536,
11847,Alles auf Anfang,1994,Comedy,56638,15119,62484,
11848,Alles auf die Siebzehn,1998,Drama,14422,62089,273078,
11851,Alles auer Mord - Blackout,1996,Crime,56638,204586,265320,
11852,Alles auer Mord - Blutiger Ernst,1995,Crime,68316,57453,265320,
11853,Alles auer Mord - Das blonde Gift,1997,Crime,68460,133567,227454,
11854,Alles auer Mord - Das Kuckucksei,1995,Crime,75809,252598,265320,
11855,Alles auer Mord - Der Mann im Mond,1994,Crime,66561,265320,392453,
11856,Alles auer Mord - Der Name der Nelke,1994,Crime,66561,55165,152224,
11857,Alles auer Mord - Die Frau ohne Gesicht,1994,Crime,68316,58239,143477,
11858,Alles auer Mord - Hals ber Kopf,1996,Crime,56633,12188,265320,
11859,Alles auer Mord - Marion Nr. 5,1995,Crime,68316,133567,205470,
11860,Alles auer Mord - Todkppchen,1996,Crime,85038,214686,257529,
11861,Alles auer Mord - Tdlicher Irrtum,1995,Crime,56633,12262,30259,
11862,Alles auer Mord - Wahnsinn mit Methode,1995,Crime,85038,104444,262909,
11863,Alles auer Mord - Wer Gewalt st,1994,Crime,68316,265320,392453,
11864,Alles auer Mord - Y.?17,1995,Crime,68316,265320,392453,
11865,Alles Bob!,1999,Comedy,37363,15119,36250,
11867,Alles fliet oder Wo geht der Strom hin?,1997,Short,20342,408471,651257,
11867,Alles fliet oder Wo geht der Strom hin?,1997,Short,35719,408471,651257,
11867,Alles fliet oder Wo geht der Strom hin?,1997,Short,43629,408471,651257,
11869,Alles fr den Hund,2001,Short,45725,190847,261702,
11878,Alles getrkt!,2002,Comedy,69737,122332,190868,
11880,Alles Gute...,1996,Short,85619,348888,733024,
11883,Alles ist ein Wunder. Ein Artistenleben,2000,Documentary,22176,507475,833256,
11887,Alles Lge,1992,Comedy,70849,13589,147860,
11890,Alles moet weg,1996,Comedy-Drama,82521,59579,76846,
11892,Alles nur Tarnung,1996,Comedy,88413,3055,7105,
11894,Alles offen,1990,Short,83292,62484,543760,
11895,Alles Paletti,1985,Drama,45988,195744,250449,
11901,Alles wegen Paul,2001,Comedy,15234,404997,497006,
11902,Alles wegen Robert De Niro,1996,Comedy-Romance,26721,9060,162659,
11904,Alles wieder still,1998,Drama-Short,33569,206747,843322,
11906,Alles wird gut,1998,Comedy-Drama-Romance,48799,37707,133567,
11907,Alles wird gut,2003,Crime-Drama,34183,150935,187622,
11911,Alley Cat,1982,Action,59545,15492,23855,
11911,Alley Cat,1982,Action,60358,15492,23855,
11911,Alley Cat,1982,Action,81617,15492,23855,
11915,Alley Cats Strike,2000,Drama,17703,30225,94246,
11922,Alley The,1998,Drama-Short,21022,126508,163924,
11923,Alley The (2003/I),2003,Horror-Short,43353,305797,354480,
11925,Alleys and Motorways,1997,Music,34471,178946,297037,
11925,Alleys and Motorways,1997,Music,40655,178946,297037,
11925,Alleys and Motorways,1997,Music,45279,178946,297037,
11925,Alleys and Motorways,1997,Music,49336,178946,297037,
11925,Alleys and Motorways,1997,Music,50814,178946,297037,
11925,Alleys and Motorways,1997,Music,55335,178946,297037,
11925,Alleys and Motorways,1997,Music,55597,178946,297037,
11925,Alleys and Motorways,1997,Music,58065,178946,297037,
11925,Alleys and Motorways,1997,Music,71678,178946,297037,
11937,Allie & Me,1997,Comedy,69004,194474,268695,
11941,Alligator,1980,Horror-Sci-Fi,78585,9021,14741,
11943,Alligator Alley,2000,Comedy-Family,57742,3364,82241,
11945,Alligator Eyes,1990,Drama-Thriller,24146,40192,71389,
11946,Alligator II: The Mutation,1991,Horror-Sci-Fi,34181,11379,16736,
11952,Alligator L',1990,Short,8860,127664,187529,
11963,Allnighter The,1987,Comedy-Romance,34889,25944,49993,
11966,Allo!,1982,Short-Thriller,44919,160203,268794,
11971,Allons z'enfants,1981,Drama-War,8217,3555,20342,
11985,Allra kraste syster,1988,Family-Short,12258,66606,441771,
11988,Alltag,1999,Drama,12641,205663,216630,
11989,Alltag,2003,Action,88713,97530,114109,
11992,Alltid p en tisdag,2004,Drama-Family,31225,289396,345794,
11999,Alludugaru,1990,Comedy-Drama,64798,81004,225798,
12002,Allulu Vasthunnaru,1984,Comedy-Family,82202,80125,81004,
12006,Allure,1999,Short-Thriller,4725,25324,188993,
12017,Allyn McBeal,1999,Short,63957,44431,195086,
12018,Allyson Is Watching,1997,Drama,43082,12739,213885,
12026,All en el rancho de las flores,1983,Comedy-Drama-Musical,24391,6021,58080,
12039,All donde no estoy,2002,Short,64352,299886,479874,
12040,All Jean-Luc,2004,Short,53527,319678,641657,
12041,All oui? J'coute!,1982,Comedy,62533,25787,40337,
12051,Alma,1997,Documentary,45829,411755,472925,
12052,Alma (Ajayu),1996,Short,59615,522803,703251,
12057,Alma Cogan: The Girl with the Giggle In Her Voice,1991,Documentary-Short,63287,18742,45197,
12058,Alma Corsria,1993,Drama,65861,111467,120870,
12083,Alma gitana,1996,Drama-Romance,31350,6,542,
12086,Alma Grande O,1992,Short,27556,148173,167547,
12086,Alma Grande O,1992,Short,51399,148173,167547,
12091,Alma Mahler,2001,Drama,87805,47069,497812,
12094,Alma Mater,2002,Drama,11917,33943,37225,
12096,Alma ma,1999,Comedy-Romance,4854,42217,114078,
12103,Alma schafft alle,1980,Comedy-Family,62174,117550,255430,
12119,Almada Ost,2003,Documentary,58192,87383,115719,
12125,Almanah Plus,1981,Documentary,65847,439330,439331,
12131,Almas em Chamas,2000,Animation-Comedy-Short,27082,224061,744064,
12142,Almase kahkeshan,1996,Adventure-Mystery,74842,145245,246373,
12146,Almejas y mejillones,2000,Comedy,12288,9814,21925,
12147,Almelund,2004,Comedy-Drama-Musical-Thriller,30320,82535,138809,
12148,Almendros - Plaza nueva - Los,2000,Musical-Short,1466,10,12,
12155,Almighty Fred,1996,Comedy,40430,257755,319383,
12157,Almodou,2000,Drama,79002,121336,123352,
12159,Almohadon El,1990,Drama,83034,416361,527917,
12160,Almohadn de plumas,1988,Horror,36889,223391,263404,
12163,Almonds and Raisins,1984,Documentary,39643,39655,161267,
12167,Almost,1999,Drama-Short,31568,121091,236711,
12168,Almost,2002,Comedy-Romance,49304,293015,309145,
12169,Almost,2003,Drama-Short,79414,334000,439953,
12171,Almost (2004/II),2004,Comedy-Short,54339,102861,128234,
12203,Almost a Woman,2001,Drama,39496,4369,73325,
12205,Almost an Angel,1990,Comedy,16031,7742,22937,
12208,Almost Beat,1989,Short,65743,82865,308332,
12209,Almost Blue,1992,Drama-Thriller,84466,31544,46067,
12210,Almost Blue,2000,Thriller,36634,47215,103600,
12213,Almost Dead,1994,Horror-Thriller,63855,58533,60652,
12217,Almost Famous,2000,Comedy-Drama-Music,16816,10234,12306,
12218,Almost Forever,1996,Drama,85769,57143,292812,
12221,Almost Golden: The Jessica Savitch Story,1995,Drama,85011,12350,46104,
12223,Almost Grown,1988,Drama-Romance,13670,106815,291148,
12223,Almost Grown,1988,Drama-Romance,66342,106815,291148,
12225,Almost Guys The,2004,Comedy,25137,7727,17417,
12227,Almost Heroes,1998,Adventure-Comedy,31055,3735,11861,
12229,Almost Home,1994,Drama,35494,280810,284710,
12240,Almost Partners,1987,Crime-Family,41275,10609,30090,
12242,Almost Perfect Bank Robbery The,1998,Comedy,55489,133133,140911,
12244,Almost Pregnant,1992,Comedy,19393,2740,9061,
12247,Almost Royal Family The,1984,Comedy-Family,40664,59980,147586,
12248,Almost Salinas,2001,Comedy-Drama-Mystery,30345,110551,131468,
12250,Almost Strangers,2004,Drama-Short,83882,11698,105694,
12252,Almost Time,2002,Action-Thriller,70564,1904,43872,
12252,Almost Time,2002,Action-Thriller,70565,1904,43872,
12256,Almost You,1985,Comedy-Drama,9938,8218,117764,
12259,Alo,2003,Family,49446,82391,324486,
12275,Aloha Summer,1988,Comedy-Drama,83924,4185,63572,
12279,Aloha the Little Vampire,1987,Comedy,57666,474234,519337,
12293,Alone (1997/I),1997,Drama,47042,8216,34372,
12294,Alone (1997/II),1997,Short,33709,343262,467788,
12295,Alone,2002,Horror,14884,88863,436406,
12296,Alone,2003,Short,51698,307163,365477,
12297,Alone (2004/I),2004,Drama-Short,59738,70278,476279,
12299,Alone (2004/III),2004,Short-Thriller,11283,99249,691292,
12300,Alone (2004/IV),2004,Drama-Short,6381,622460,745133,
12302,Alone and Restless,2003,Drama,21658,39346,66923,
12309,Alone in the Dark,1982,Horror,73232,34617,64910,
12311,Alone in the Dark,2004,Horror-Thriller,8271,1640,11116,
12317,Alone in the Neon Jungle,1988,Action-Crime,10087,4325,24105,
12319,Alone in the T-Shirt Zone,1986,Comedy-Drama,2005,11767,16109,
12320,Alone in the Woods,1996,Comedy,64259,46732,54143,
12324,Alone Together,2004,Drama,76403,25301,45213,
12326,Alone We Stand,2002,Action-Adventure-Short-War,67011,119472,438683,
12327,Alone with a Stranger,2000,Drama-Thriller,46668,78269,99322,
12332,Along Came a Spider,2001,Crime-Mystery-Thriller,78072,12148,12271,
12338,Along Came Polly,2004,Comedy-Romance,32098,2012,18922,
12365,Alors heureux!,1980,Comedy-Drama,4970,24777,29340,
12370,Alouette je te plumerai,1988,Comedy,88546,40524,79788,
12377,Alpenglhen,2003,Comedy,28436,170388,206495,
12384,Alpha & Omega,2003,Drama-Short,38463,44524,715705,
12390,Alpha Centauri,1999,Sci-Fi,66269,110604,179399,
12393,Alpha Male,2004,Drama,85537,24687,131235,
12394,Alpha Male X,2004,Action-Adventure-Drama-Sci-Fi,25016,10185,77131,
12394,Alpha Male X,2004,Action-Adventure-Drama-Sci-Fi,57769,10185,77131,
12401,Alphabet,2002,Short,75271,172951,704989,
12402,Alphabet City,1984,Crime,63007,30813,80382,
12411,Alphamann: Amok,1999,Thriller,37675,204586,225718,
12436,Alpsee,1995,Short,56620,203761,614351,
12437,Alptraum im Airport,1998,Action-Thriller,8872,64396,189749,
12438,Alptraumfrau Die,1981,Drama,44136,104164,196455,
12441,Alquimista impaciente El,2002,Thriller,24489,8594,29520,
12459,Als es Nacht wurde in Deutschland,1999,Action-Drama-Short-Thriller,59614,229186,257367,
12469,Als je begrijpt wat ik bedoel,1983,Animation-Family,27865,36331,139177,
12469,Als je begrijpt wat ik bedoel,1983,Animation-Family,37840,36331,139177,
12469,Als je begrijpt wat ik bedoel,1983,Animation-Family,42966,36331,139177,
12474,Als Unku Edes Freundin war,1981,Drama-Family,21968,29927,56715,
12502,Alsasua 1936,1994,Drama-Short,77807,4344,113423,
12503,Alsino y el cndor,1982,Drama,47234,113981,141861,
12509,Alt andet blev pludseligt totalt ligegyldigt,2001,Short,44625,85948,279472,
12511,Alt for Egil,2004,Musical,68995,822,210657,
12520,Alt om min far,2002,Documentary,6184,36711,36712,
12531,Alta mira,1998,Fantasy-Short,54254,23972,256508,
12534,Alta Saciadade,1997,Short,3212,292331,367298,
12536,Alta tensin,1997,Thriller,18329,39451,92706,
12537,Alta traicin,1991,Action,79608,1311,18109,
12543,Altar,1985,Adventure-Fantasy,38929,9760,68528,
12553,Altare per la patria Un,1986,Drama,10223,71960,342517,
12554,Altarpiece,1998,Short,18270,243042,562982,
12560,Alte Affe Angst Der,2003,Drama,67512,31769,41442,
12565,Alte Freunde kt man nicht,1995,Comedy-Romance,69073,74856,413872,
12575,Alte Liebe,1985,Documentary-Short,69897,131853,608477,
12596,Alter Ego,2001,Comedy-Short,2851,24445,102903,
12596,Alter Ego,2001,Comedy-Short,85199,24445,102903,
12609,Altered Species,2001,Thriller,24150,54306,59500,
12610,Altered States,1980,Drama-Horror-Sci-Fi,68856,24654,55223,
12612,Alternate Realities,1997,Short,68598,140173,319198,
12621,Alternative Miss World The,1980,Documentary,27800,123732,182130,
12622,Alternative Therapy,1998,Comedy-Drama-Short,47998,37609,162760,
12664,Alto poder,1992,Action,81318,3757,69607,
12665,Alto rischio,1993,Action-Adventure,51235,122953,148841,
12681,Altra vita Un',1992,Drama,51768,10268,13620,
12683,Altre storie,1998,Short,14646,355421,562408,
12683,Altre storie,1998,Short,29929,355421,562408,
12690,Altri uomini,1997,Drama,8422,10268,144980,
12695,Altro giorno ancora Un,1995,Drama,87904,87322,97060,
12704,Altweibersommer,2000,Comedy,22571,12262,62110,
12723,Aluohan shen shou,1989,Crime-Drama,47295,161209,281076,
12735,Alvin and the Chipmunks Meet Frankenstein,1999,Animation-Comedy-Family-Horror,12809,23072,24135,
12736,Alvin and the Chipmunks Meet the Wolfman,2000,Animation-Comedy-Family-Horror-Musical,12809,23072,264148,
12743,Always,1985,Drama-Romance,37347,139119,184333,
12744,Always,1989,Drama-Fantasy-Romance,75380,46602,109410,
12746,Always,2001,Short,44408,430873,602084,
12752,Always a Bridesmaid,2000,Documentary,17981,260599,260601,
12760,Always Crashing in the Same Car,2004,Drama-Short,84676,69512,205470,
12765,Always Greener (2001/I),2001,Comedy,70256,117773,511423,
12768,Always in My Heart,1983,Comedy,24159,93325,125290,
12772,Always Late,2004,Short,68184,68902,228865,
12776,Always Outnumbered,1998,Drama,2511,43424,45177,
12777,Always Remember I Love You,1990,Drama,53856,43595,44489,
12779,Always Say Goodbye,1996,Comedy-Romance,5693,33765,58469,
12780,Always Something Better,1996,Comedy-Drama,41308,18685,21363,
12793,Alyas Batman en Robin,1993,Comedy,66253,113008,113010,
12800,Alyas pogi: Ang pagbabalik,1999,Action-Drama,19199,9488,14867,
12803,Alyaska ser!,1992,Adventure-Musical,65639,179678,220543,
12805,Alyj kamen,1986,Romance,36810,239389,363676,
12807,Alyosha,1980,Drama,58940,254924,288792,
12813,Alyson's Closet,1998,Comedy-Drama-Short,60154,17160,110568,
12816,Alzheimer,2000,Drama-Short,69760,353949,477335,
12821,Alm Da Paixo,1985,Drama,4918,43949,77170,
12828,Al?!,1998,Comedy,55817,295402,346828,
12835,Am anderen Ende der Brcke,2002,Drama-Romance,35668,23367,165322,
12837,Am Anfang war der Seitensprung,1999,Comedy,30537,33526,147000,
12838,Am Anfang war die Eifersucht,2001,Comedy,30537,33526,195255,
12840,Am Arsch der Welt,1981,Comedy,86791,58325,139117,
12849,Am Ende des Tunnels,2002,Drama,87782,193730,213553,
12850,Am Ende die Wahrheit,2002,Crime,68460,38833,172672,
12851,Am Ende eines Tages,2004,Short,71452,258317,766307,
12852,Am Ende siegt die Liebe,2000,Drama,84588,31769,133567,
12858,Am I Cursed?,2002,Drama-Family-Short,32145,107285,153987,
12865,Am I Insane?,1989,Short,51104,303322,434156,
12870,Am liebsten Marlene,1998,Drama,51258,136745,279583,
12871,Am Morgen danach,1995,Drama,88144,124753,136194,
12879,Am Rand,1993,Drama-Short,42649,67438,478193,
12888,Am See,2001,Adventure-Drama-Thriller,33569,67265,681971,
12888,Am See,2001,Adventure-Drama-Thriller,83375,67265,681971,
12895,Am Sdhang,1980,Drama-Romance,82524,118278,163461,
12905,Am Yisrael Hai,1981,Drama,18292,134989,155557,
12912,Ama il tuo nemico,1999,Drama,17631,395,3055,
12918,Ama ina anak,1996,Drama,66248,297350,519851,
12925,Amada (1983/I),1983,Drama,67483,190604,206002,
12925,Amada (1983/I),1983,Drama,74943,190604,206002,
12937,Amadeus,1984,Drama-Music,25522,1107,24298,
12938,Amadeus Austrian Music Awards 2003,2003,Documentary-Music,56758,185717,209546,
12940,Amadeus Music Awards,2002,Music,56758,10164,63285,
12948,Amagi goe,1983,Drama,54022,209353,223154,
12959,Amaidhi Padai,1994,Drama,49908,296257,420972,
12974,Amami,2000,Romance-Short,87901,280586,822451,
12983,Amanat,1994,Action-Musical,73970,10914,106732,
12984,Amanda,1996,Drama,68283,102738,201685,
12986,Amanda and the Alien,1995,Comedy-Sci-Fi,42953,36500,57864,
12999,Amandla! A Revolution In Four Part Harmony,2002,Documentary-Music,34618,101230,112607,
13000,Amando de Ossorio: el ltimo templario,2001,Animation-Documentary-Short,87927,3710,69563,
13003,Amanece que no es poco,1989,Comedy,16945,6969,8895,
13004,Amanecer,1984,Drama-Short,46754,38994,687654,
13016,Amang Capulong - Anak ng Tondo II,1992,Action,57119,6376,101988,
13021,Amanh,2000,Short,75462,419482,449844,
13022,Amanh,2003,Short,58262,439930,557906,
13030,Amannishahan,1993,Drama,84139,334207,731267,
13030,Amannishahan,1993,Drama,84145,334207,731267,
13032,Amansiz Yol,1985,Crime-Drama,40041,79653,122568,
13036,Amant de ma soeur L',1991,Comedy,54797,9042,72853,
13038,Amant de Maman L',1997,Drama,80078,292236,307838,
13043,Amant L',1992,Drama-Romance,2277,19974,168491,
13047,Amante bilinge El,1993,Comedy-Drama,2568,8890,15088,
13049,Amante de las pelculas mudas El,1994,Drama,79914,6088,114542,
13062,Amante para dos,1981,Comedy,74779,16597,50406,
13063,Amante perduto L',1999,Drama,23606,48684,63607,
13068,Amante senza volto L',1993,Drama,25407,51651,154791,
13071,Amantes,1991,Crime-Drama-Romance,2568,50976,79437,
13074,Amantes de Helen As,1982,Drama,82774,9653,107481,
13078,Amantes del Crculo Polar Los,1998,Drama-Romance,52609,42331,203106,
13080,Amantes del seor de la noche Los,1986,Horror-Mystery-Thriller,82284,34777,144467,
13098,Amantide - Scirocco,1987,Drama,43849,71472,92115,
13100,Amants criminels Les,1999,Crime-Drama-Thriller,60033,2868,5907,
13104,Amants de l'aventure Les,1999,Documentary,83039,158487,361848,
13108,Amants de Saint-Jean,1996,Drama-Short,49977,188166,288953,
13112,Amants du bagne Les,2004,Drama,7369,3275,19457,
13113,Amants du Nil Les,2002,Drama-Romance,34218,52133,72414,
13115,Amants du Pont-Neuf Les,1991,Drama-Romance,12058,4498,6104,
13121,Amants terribles Les,1984,Drama,21399,149552,187882,
13121,Amants terribles Les,1984,Drama,39525,149552,187882,
13126,Amapola,2005,Drama-Thriller,49829,173874,287107,
13162,Amar te duele,2002,Drama-Romance,70234,107008,141180,
13165,Amar y morir en Sevilla (Don Juan Tenorio),2001,Drama,4910,124358,776128,
13172,Amarajeevi,1983,Drama-Musical-Romance,37491,4893,664998,
13173,Amaram,1991,Drama-Romance,7058,4613,18830,
13175,Amarantado,2000,Drama-Short,23219,51162,539667,
13181,Amarelo manga,2002,Drama,3213,46249,133800,
13182,Amarga amargura,1986,Drama-Short,77687,3855,303049,
13184,Amargas lgrimas de Petra von Kant Las,2001,Drama,2799,528946,723888,
13186,Amargo destino,1993,Comedy-Drama,31145,22637,79188,
13187,Amargo mar,1984,Short,22377,6118,55930,
13188,Amargosa,2000,Documentary,67208,54135,288155,
13190,Amarillo by Morning,1998,Documentary-Short,38538,28738,52881,
13194,Amarrador 3 El,1995,Action,954,7127,8568,
13195,Amarrador El,1991,Action,11509,4265,6360,
13196,Amarrados,2002,Drama-Short,23216,121609,232245,
13203,Amarsi un po',1984,Drama-Romance,82048,10268,28687,
13222,Amasian: The Amazing Asian,2004,Comedy-Short,22759,63572,138625,
